run_id,best_metric,best_epoch,ckpt_path,model,backbone,features,excluded_folders,mse_weight_epochs,mse_weight_start,lr,weight_decay,pred_activation,activation_eps,seed
87ca9ec2e4bb,2.6154826161373093,59,/home/dominik/repo/checkpoints/sweep/excluded2/late_resnet18_e059_de002.6155.pt,late,resnet18,image+mean+meta,pixel+samsung,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
54d452f2953d,3.216061310146166,50,/home/dominik/repo/checkpoints/sweep/excluded2/late_resnet18_e050_de003.2161.pt,late,resnet18,image+mean+meta,,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
855951599a11,2.8962667449828117,50,/home/dominik/repo/checkpoints/sweep/excluded2/late_resnet18_e050_de002.8963.pt,late,resnet18,image+mean+meta,samsung,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
238f13e9ab31,3.3047863780588345,53,/home/dominik/repo/checkpoints/sweep/excluded2/late_resnet18_e053_de003.3048.pt,late,resnet18,image+mean+meta,,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
d6e9f8133248,3.174722748217375,60,/home/dominik/repo/checkpoints/sweep/excluded2/late_resnet18_e060_de003.1747.pt,late,resnet18,image+mean+meta,,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
d8e2e6d2ff96,3.035696279571717,26,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e026_de003.0357.pt,late,smallcnn,image+meta,pixel+samsung,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
76c37e7a1f46,3.6402702566506204,29,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e029_de003.6403.pt,late,smallcnn,image+mean+meta,,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
6e45936be9d2,3.7041939431342525,33,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e033_de003.7042.pt,late,smallcnn,image+meta,,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
31436ebfc1ee,3.227469562574197,34,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e034_de003.2275.pt,late,smallcnn,image+mean+meta,pixel,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
c9dec1da3ea9,3.234295237155361,34,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e034_de003.2343.pt,late,smallcnn,image+mean+meta,pixel,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
19c58071dfa9,3.3111294546434955,34,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e034_de003.3111.pt,late,smallcnn,image+mean+meta,samsung,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
e63df362bfb5,3.232569561659835,36,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e036_de003.2326.pt,late,smallcnn,image+meta,pixel,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
61d91036847f,2.803917703858341,39,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e039_de002.8039.pt,late,smallcnn,image+meta,pixel+samsung,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
cfd3a6478b46,2.6118772087326967,46,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e046_de002.6119.pt,late,smallcnn,image+mean+meta,pixel+samsung,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
d2f8bbec1ed7,3.368791638941005,49,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e049_de003.3688.pt,late,smallcnn,image+meta,,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
547c156fe365,2.5685427016522513,54,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e054_de002.5685.pt,late,smallcnn,image+mean+meta,pixel+samsung,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
b2f1f9d6ba16,3.0171312286007788,46,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e046_de003.0171.pt,late,smallcnn,image+mean+meta,samsung,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
7e19c7db35d7,3.3196314797885176,46,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e046_de003.3196.pt,late,smallcnn,image+mean+meta,,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
3eb00abaddb4,3.429047914173292,47,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e047_de003.4290.pt,late,smallcnn,image+meta,,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
9d5cd27a1b2b,2.6195657784680284,48,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e048_de002.6196.pt,late,smallcnn,image+meta,pixel+samsung,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
0483b580033f,3.261900955006696,49,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e049_de003.2619.pt,late,smallcnn,image+meta,,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
079fbc8243f9,2.978818255086099,53,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e053_de002.9788.pt,late,smallcnn,image+meta,samsung,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
8774f7406041,3.1008534122059364,54,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e054_de003.1009.pt,late,smallcnn,image+mean+meta,pixel,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
8edd934ff9ef,2.5683888354933404,55,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e055_de002.5684.pt,late,smallcnn,image+mean+meta,pixel+samsung,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
2bfd0005e01b,2.533664383083941,67,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e067_de002.5337.pt,late,smallcnn,image+meta,pixel+samsung,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
00609b8676a1,3.1916878009188,61,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e061_de003.1917.pt,late,smallcnn,image+mean+meta,,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
107e551e3051,2.9925193076825325,77,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e077_de002.9925.pt,late,smallcnn,image+mean+meta,pixel,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
e934580fdf47,2.8802698368334587,79,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e079_de002.8803.pt,late,smallcnn,image+meta,pixel,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
6814e9433eb7,2.8878061771392822,79,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e079_de002.8878.pt,late,smallcnn,image+meta,pixel,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
f997020958ed,2.9545954766164297,86,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e086_de002.9546.pt,late,smallcnn,image+meta,pixel,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
dc8d5d6de90b,2.3606583224721702,84,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e084_de002.3607.pt,late,smallcnn,image+mean+meta,pixel+samsung,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
5e5d47c06fe3,2.6632415940684657,84,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e084_de002.6632.pt,late,smallcnn,image+mean+meta,samsung,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
5ec80f46f4c6,2.732025400284798,84,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e084_de002.7320.pt,late,smallcnn,image+mean+meta,samsung,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
d2f521422ecc,3.080724258699279,94,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e094_de003.0807.pt,late,smallcnn,image+mean+meta,,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
a23566bbeab9,2.665178975751323,91,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e091_de002.6652.pt,late,smallcnn,image+meta,samsung,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
06b1ca317344,2.711111284071399,92,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e092_de002.7111.pt,late,smallcnn,image+meta,samsung,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
ea6c462c7858,2.7488643046348327,92,/home/dominik/repo/checkpoints/sweep/excluded2/late_smallcnn_e092_de002.7489.pt,late,smallcnn,image+meta,samsung,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
3050b2877444,3.5035205174641435,21,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e021_de003.5035.pt,xattn,resnet18,image+meta,pixel+samsung,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
1068cd4ce6e3,3.6856122690302726,24,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e024_de003.6856.pt,xattn,resnet18,image+meta,pixel,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
1a9b0cff73ee,3.302578556922174,25,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e025_de003.3026.pt,xattn,resnet18,image+meta,samsung,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
3cefc0c7f998,3.6616779161536175,26,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e026_de003.6617.pt,xattn,resnet18,image+meta,,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
e7ff52675ae8,2.9286966122776628,30,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e030_de002.9287.pt,xattn,resnet18,image+meta,pixel+samsung,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
4c2ff8ce6c7e,3.5000115408413652,32,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e032_de003.5000.pt,xattn,resnet18,image+meta,,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
d40c8e4af768,2.7757567397083145,33,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e033_de002.7758.pt,xattn,resnet18,image+meta,pixel+samsung,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
16845e5732c8,3.2324846955656095,44,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e044_de003.2325.pt,xattn,resnet18,image+meta,pixel,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
a0070834573c,3.256434118574944,44,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e044_de003.2564.pt,xattn,resnet18,image+meta,,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
8eeba531a2f9,2.9025385918155795,50,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e050_de002.9025.pt,xattn,resnet18,image+meta,samsung,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
ed864b7cf1b8,2.6162246781659415,54,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e054_de002.6162.pt,xattn,resnet18,image+meta,pixel+samsung,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
459294bacc0f,2.6571691266952024,72,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e072_de002.6572.pt,xattn,resnet18,image+meta,samsung,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
c86ae8388f93,2.732928880298411,77,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e077_de002.7329.pt,xattn,resnet18,image+meta,pixel,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
bd02b5775d4b,2.8925726365352022,85,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_resnet18_e085_de002.8926.pt,xattn,resnet18,image+meta,,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
8ad533f46257,3.340617043426238,24,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e024_de003.3406.pt,xattn,smallcnn,image+meta,pixel+samsung,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
efdef113e92a,3.534414960492042,24,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e024_de003.5344.pt,xattn,smallcnn,image+meta,samsung,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
db52d586050b,2.544737524296864,35,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e035_de002.5447.pt,xattn,smallcnn,image+mean+meta,pixel+samsung,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
f88f936814bb,2.6430087434240135,38,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e038_de002.6430.pt,xattn,smallcnn,image+mean+meta,pixel+samsung,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
de9161a30252,3.0427857701105014,46,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e046_de003.0428.pt,xattn,smallcnn,image+mean+meta,pixel,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
1c4aa1ef49ed,3.570043971520344,40,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e040_de003.5700.pt,xattn,smallcnn,image+meta,pixel,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
880cc2f7586b,3.325221400330032,41,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e041_de003.3252.pt,xattn,smallcnn,image+meta,,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
fe6f130f9387,2.982830293716923,45,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e045_de002.9828.pt,xattn,smallcnn,image+meta,samsung,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
f8c77ac8a218,2.766495450850456,47,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e047_de002.7665.pt,xattn,smallcnn,image+meta,samsung,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
22fc4dfef201,2.7830866921332573,48,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e048_de002.7831.pt,xattn,smallcnn,image+mean+meta,samsung,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
60b1d28f76a2,2.466915821454611,51,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e051_de002.4669.pt,xattn,smallcnn,image+meta,pixel+samsung,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
cb005147267c,2.7781546731148996,58,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e058_de002.7782.pt,xattn,smallcnn,image+mean+meta,samsung,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
c7a41d0f5012,3.0059181388097866,57,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e057_de003.0059.pt,xattn,smallcnn,image+meta,pixel,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
13a5a82cf039,2.7396865746447148,68,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e068_de002.7397.pt,xattn,smallcnn,image+mean+meta,pixel,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
5b134bc1d2a0,2.329424832240645,73,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e073_de002.3294.pt,xattn,smallcnn,image+mean+meta,pixel+samsung,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
9421e6753219,2.3701433115694894,65,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e065_de002.3701.pt,xattn,smallcnn,image+mean+meta,pixel+samsung,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
36a6d41f33c1,2.9276305233222852,67,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e067_de002.9276.pt,xattn,smallcnn,image+mean+meta,,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
39d83468d93a,2.77435180249105,68,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e068_de002.7744.pt,xattn,smallcnn,image+mean+meta,pixel,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
5e73bba08af7,2.6248187941889607,72,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e072_de002.6248.pt,xattn,smallcnn,image+mean+meta,samsung,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
